1.115,0.072,1.018,1.109,0.231,0,7,0.831,6.735,0.471,0.615,0.818,0.0386,1.5884,0.34621,0.033484,0.05962,738.32,1,0,9.0357,0.19426,6.8405,3.4594,0.20208,0.02692
1.115,0.072,1.018,1.109,-0.269,0,7,1.331,6.735,0.471,0.615,0.818,0.0386,1.0579,0.28535,0.045888,0.072,0.0013094,1,1,7.7753,0.23231,7.3145,2.9875,0.16878,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.831,7.235,0.471,0.615,0.818,0.0386,1.057,0.2855,0.045782,0.072,699.2,1,0,7.7723,0.23348,7.3388,3.0003,0.16855,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.331,6.735,0.471,0.615,0.818,0.0386,1.0836,0.61272,0.04553,0.071764,0.0013669,1,1,7.7842,0.23363,10.11,3.0281,0.16764,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.831,6.235,0.471,0.615,0.818,0.0386,1.0951,0.68695,0.045665,0.072,698.31,1,0,7.7872,0.23355,11.361,3.0199,0.16783,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.831,6.735,0.471,0.115,0.818,0.0386,1.2799,0.93439,0.042003,0.068953,699.02,1,0,8.0081,0.22259,15.628,3.2021,0.15557,0
1.115,0.072,1.018,1.109,-0.019,0,7,0.831,6.735,0.471,0.615,0.818,0.0386,1.2993,0.34349,0.039389,0.066016,711.81,1,0,8.3661,0.21852,6.8733,2.8278,0.18909,0
1.115,0.072,1.018,1.109,-0.269,0,7,1.081,6.735,0.471,0.615,0.818,0.0386,1.058,0.28536,0.045823,0.072,700.86,1,0,7.7774,0.23232,7.3085,2.9844,0.16854,0
1.115,0.072,1.018,1.109,0.231,0,7,1.081,6.735,0.471,0.615,0.818,0.0386,1.5879,0.34637,0.033722,0.059924,737.19,1,0,9.0329,0.19424,6.8321,3.4503,0.20242,0.039101
1.115,0.072,1.018,1.109,-0.269,0,7,1.581,6.735,0.471,0.615,0.818,0.0386,1.0577,0.28535,0.045952,0.072,703.78,1,0,7.7731,0.23227,7.3211,2.9888,0.16901,0
1.115,0.072,1.018,1.109,-0.269,0,7,1.081,7.235,0.471,0.615,0.818,0.0386,1.0568,0.28549,0.045849,0.072,706.05,1,0,7.7701,0.23343,7.3431,3.0132,0.16879,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,6.735,0.471,0.615,0.818,0.0386,1.0709,0.28538,0.045676,0.07188,54548,1,0,7.7817,0.2325,7.2981,2.9761,0.16807,0
1.115,0.072,1.018,1.109,-0.269,0,7,1.581,6.735,0.471,0.615,0.818,0.0386,1.0577,0.28535,0.045952,0.072,0.0017244,1,1,7.7731,0.23227,7.3211,2.9888,0.16901,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,7.735,0.471,0.615,0.818,0.0386,1.0665,0.28563,0.045738,0.071923,699.02,1,0,7.7671,0.23361,7.379,3.0269,0.16856,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,5.735,0.471,0.615,0.818,0.0386,1.1001,0.70386,0.045568,0.071899,699.79,1,0,7.7967,0.2336,11.652,2.9999,0.16741,0
1.115,0.072,1.018,1.109,0.231,0,7,0.581,6.735,0.471,0.615,0.818,0.0386,1.5889,0.34604,0.033246,0.059317,735.82,1,0,9.0385,0.19429,6.8495,3.4655,0.20173,0.02392
1.115,0.072,1.018,1.109,-0.269,0,7,1.081,6.735,0.471,0.615,0.818,0.0386,1.058,0.28536,0.045823,0.072,0.0018292,1,1,7.7774,0.23232,7.3085,2.9844,0.16854,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,7.235,0.471,0.615,0.818,0.0386,1.064,0.28551,0.045708,0.071902,697.08,1,0,7.7744,0.23361,7.3349,2.9937,0.16832,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.081,6.735,0.471,0.615,0.818,0.0386,1.0981,0.59032,0.045406,0.07159,699.07,1,0,7.7863,0.23368,9.733,3.0251,0.16747,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,6.235,0.471,0.615,0.818,0.0386,1.0952,0.66815,0.045595,0.071919,700.77,1,0,7.7894,0.23359,11.047,3.0037,0.16762,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,6.735,0.471,0.115,0.818,0.0386,1.2804,0.92984,0.041709,0.068641,703.48,1,0,8.0125,0.22264,15.561,3.203,0.15529,0
1.115,0.072,1.018,1.109,-0.019,0,7,0.581,6.735,0.471,0.615,0.818,0.0386,1.3063,0.34425,0.039159,0.06576,716.67,1,0,8.3686,0.21856,6.8774,2.8265,0.18877,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.831,6.735,0.471,0.615,0.818,0.0386,1.0582,0.28537,0.045754,0.072,0.0016431,1,1,7.7796,0.23246,7.303,2.989,0.16831,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,6.985,0.471,0.615,0.818,0.0386,1.0646,0.28544,0.045692,0.071891,704.09,1,0,7.7781,0.2325,7.3163,2.9905,0.16819,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,6.735,0.471,0.865,0.818,0.0386,1.0466,0.41358,0.046238,0.072,694.38,1,0,7.7434,0.22379,6.8666,2.9715,0.17276,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.331,6.735,0.471,0.615,0.818,0.0386,1.0836,0.61272,0.04553,0.071764,0.0017672,1,1,7.7842,0.23363,10.11,3.0281,0.16764,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,6.485,0.471,0.615,0.818,0.0386,1.0946,0.65006,0.045609,0.071929,697.77,1,0,7.7857,0.23359,10.74,3.0144,0.16772,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,6.735,0.471,0.365,0.818,0.0386,1.2062,0.58176,0.044391,0.071055,702.33,1,0,7.8718,0.22994,9.6486,3.0801,0.16213,0
1.115,0.072,1.018,1.109,-0.144,0,7,0.581,6.735,0.471,0.615,0.818,0.0386,-Inf,Inf,0.053532,0.072,77.484,1,0,Inf,Inf,Inf,Inf,Inf,Inf
1.115,0.072,1.018,1.109,-0.269,0,7,0.706,6.735,0.471,0.615,0.818,0.0386,1.0709,0.28538,0.045718,0.071968,698.18,1,0,7.7807,0.23248,7.3005,2.9817,0.16819,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,6.86,0.471,0.615,0.818,0.0386,1.0649,0.28541,0.045684,0.071885,695.75,1,0,7.7799,0.2325,7.3072,2.9893,0.16813,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,6.735,0.471,0.74,0.818,0.0386,1.0556,0.48032,0.04596,0.072,707.34,1,0,7.7564,0.22949,7.8303,2.9843,0.1702,0
1.115,0.072,1.018,1.109,-0.394,0,7,0.581,6.735,0.471,0.615,0.818,0.0386,0.99329,0.86386,0.046515,0.072,696.19,1,0,7.5302,0.23109,12.513,3.1897,0.16239,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.735,0.471,0.615,0.818,0.0386,1.071,0.28538,0.045625,0.071792,700.94,1,0,7.7828,0.23252,7.2956,2.974,0.16797,0
1.115,0.072,1.018,1.109,-0.019,0,7,0.456,6.735,0.471,0.615,0.818,0.0386,1.3099,0.3446,0.039044,0.065631,710.81,1,0,8.3698,0.21858,6.8796,2.8337,0.1886,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.706,6.735,0.471,0.615,0.818,0.0386,1.0709,0.28538,0.045718,0.071968,0.0020499,1,1,7.7807,0.23248,7.3005,2.9817,0.16819,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.985,0.471,0.615,0.818,0.0386,1.0647,0.28545,0.045642,0.071803,696.86,1,0,7.7791,0.23252,7.3141,2.9881,0.16809,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.735,0.471,0.865,0.818,0.0386,1.0466,0.40117,0.046214,0.072,697.63,1,0,7.7441,0.22381,6.8666,2.9688,0.17264,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.206,6.735,0.471,0.615,0.818,0.0386,1.098,0.60153,0.045472,0.071677,701.63,1,0,7.7852,0.23365,9.9216,3.0266,0.16755,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.485,0.471,0.615,0.818,0.0386,1.0947,0.64133,0.045566,0.071842,704.45,1,0,7.7868,0.23361,10.594,3.0116,0.16762,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.735,0.471,0.365,0.818,0.0386,1.2064,0.57811,0.044271,0.070961,711.11,1,0,7.8733,0.22996,9.5891,3.0762,0.162,0
1.115,0.072,1.018,1.109,-0.144,0,7,0.456,6.735,0.471,0.615,0.818,0.0386,-Inf,Inf,0.061654,0.072,50.335,1,0,Inf,Inf,Inf,Inf,Inf,Inf
1.115,0.072,1.018,1.109,-0.269,0,7,0.581,6.735,0.471,0.615,0.818,0.0386,1.0709,0.28538,0.045676,0.07188,0.0020521,1,1,7.7817,0.2325,7.2981,2.9761,0.16807,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.86,0.471,0.615,0.818,0.0386,1.0707,0.28542,0.045633,0.071798,702.51,1,0,7.781,0.23252,7.3048,2.9886,0.16803,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.735,0.471,0.74,0.818,0.0386,1.0556,0.46975,0.045932,0.072,696.83,1,0,7.7572,0.22951,7.6526,2.972,0.1701,0
1.115,0.072,1.018,1.109,-0.394,0,7,0.456,6.735,0.471,0.615,0.818,0.0386,-Inf,Inf,0.048096,0.072,157.79,1,0,Inf,Inf,Inf,Inf,Inf,Inf
1.115,0.072,1.018,1.109,-0.269,0,7,0.331,6.735,0.471,0.615,0.818,0.0386,1.0836,0.61272,0.04553,0.071764,0.0018406,1,1,7.7842,0.23363,10.11,3.0281,0.16764,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.61,0.471,0.615,0.818,0.0386,1.0944,0.63223,0.045573,0.071847,698.66,1,0,7.7849,0.23361,10.439,3.0222,0.16767,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.735,0.471,0.49,0.818,0.0386,1.123,0.37857,0.045117,0.071384,697.64,1,0,7.8214,0.23094,7.3337,3.0256,0.16522,0
1.115,0.072,1.018,1.109,-0.2065,0,7,0.456,6.735,0.471,0.615,0.818,0.0386,1.1387,0.36228,0.044547,0.071115,694.75,1,0,7.9202,0.22651,6.9847,2.9219,0.17323,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.5185,6.735,0.471,0.615,0.818,0.0386,1.071,0.28538,0.045651,0.071836,700.49,1,0,7.7823,0.23251,7.2969,2.9756,0.16802,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7975,0.471,0.615,0.818,0.0386,1.0709,0.2854,0.045629,0.071795,701.99,1,0,7.7819,0.23252,7.3002,2.9886,0.168,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.735,0.471,0.6775,0.818,0.0386,1.0718,0.53594,0.045772,0.072,701.78,1,0,7.7685,0.2345,8.789,3.0202,0.16897,0
1.115,0.072,1.018,1.109,-0.3315,0,7,0.456,6.735,0.471,0.615,0.818,0.0386,1.0547,0.49477,0.046117,0.072,691.78,1,0,7.653,0.22496,7.7379,3.0381,0.16292,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.3935,6.735,0.471,0.615,0.818,0.0386,1.0711,0.28539,0.045597,0.071749,699.6,1,0,7.7833,0.23253,7.2948,2.9764,0.16793,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.6725,0.471,0.615,0.818,0.0386,1.0837,0.62767,0.045577,0.071849,696.36,1,0,7.784,0.23361,10.362,3.0276,0.1677,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.735,0.471,0.5525,0.818,0.0386,1.102,0.28877,0.045408,0.071592,699.36,1,0,7.8004,0.23153,7.2932,3.0066,0.16667,0
1.115,0.072,1.018,1.109,-0.23775,0,7,0.456,6.735,0.471,0.615,0.818,0.0386,1.1138,0.48265,0.045166,0.071479,689.73,1,0,7.8508,0.22571,7.9943,2.9638,0.17046,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.48725,6.735,0.471,0.615,0.818,0.0386,1.071,0.28538,0.045638,0.071814,697.93,1,0,7.7825,0.23252,7.2963,2.9748,0.16799,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7663,0.471,0.615,0.818,0.0386,1.0709,0.28539,0.045627,0.071794,703.98,1,0,7.7823,0.23252,7.2979,2.9812,0.16798,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.735,0.471,0.64625,0.818,0.0386,1.0729,0.57633,0.045681,0.071993,708.02,1,0,7.7753,0.23351,9.4827,3.0159,0.16836,0
1.115,0.072,1.018,1.109,-0.30025,0,7,0.456,6.735,0.471,0.615,0.818,0.0386,1.0526,0.34446,0.045901,0.072,704.24,1,0,7.7169,0.22765,7.3079,3.0437,0.1654,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.42475,6.735,0.471,0.615,0.818,0.0386,1.071,0.28538,0.045611,0.07177,703.75,1,0,7.7831,0.23253,7.2952,2.9744,0.16795,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045623,0.071791,699.99,1,0,7.7833,0.23252,7.2933,2.9741,0.16795,0
1.115,0.072,1.018,1.109,-0.2065,0,7,0.456,6.7038,0.471,0.615,0.818,0.0386,1.1388,0.36425,0.044543,0.071113,712.62,1,0,7.9207,0.22646,6.9847,2.9248,0.17322,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.5185,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28537,0.045649,0.071835,698.09,1,0,7.7827,0.23251,7.2946,2.9757,0.168,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7663,0.471,0.615,0.818,0.0386,1.0709,0.28539,0.045627,0.071794,0.0025314,1,1,7.7823,0.23252,7.2979,2.9812,0.16798,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7038,0.471,0.6775,0.818,0.0386,1.0719,0.53848,0.04577,0.072,699.89,1,0,7.769,0.2345,8.8322,3.0087,0.16895,0
1.115,0.072,1.018,1.109,-0.3315,0,7,0.456,6.7038,0.471,0.615,0.818,0.0386,1.0548,0.49675,0.046115,0.072,686.7,1,0,7.6534,0.22496,7.7698,3.0382,0.1629,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.3935,6.7038,0.471,0.615,0.818,0.0386,1.0836,0.6206,0.045555,0.071807,699.34,1,0,7.7841,0.23362,10.243,3.0293,0.16767,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.6413,0.471,0.615,0.818,0.0386,1.0837,0.62995,0.045575,0.071848,701.59,1,0,7.7845,0.23361,10.401,3.0294,0.16769,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7038,0.471,0.5525,0.818,0.0386,1.102,0.29025,0.045406,0.071591,1234.8,1,0,7.8008,0.23153,7.2913,3.0048,0.16665,0
1.115,0.072,1.018,1.109,-0.23775,0,7,0.456,6.7038,0.471,0.615,0.818,0.0386,1.1139,0.48476,0.045164,0.071478,689.63,1,0,7.8512,0.22571,8.0306,2.957,0.17045,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.48725,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28537,0.045636,0.071813,696.91,1,0,7.783,0.23252,7.294,2.9749,0.16798,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.735,0.471,0.615,0.818,0.0386,1.071,0.28538,0.045625,0.071792,0.0025146,1,1,7.7828,0.23252,7.2956,2.974,0.16797,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7038,0.471,0.64625,0.818,0.0386,1.073,0.57874,0.045679,0.071991,699.01,1,0,7.7758,0.23351,9.5237,3.016,0.16835,0
1.115,0.072,1.018,1.109,-0.30025,0,7,0.456,6.7038,0.471,0.615,0.818,0.0386,1.0527,0.34633,0.045899,0.072,691.47,1,0,7.7174,0.22655,7.3065,3.0438,0.16539,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.42475,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045609,0.071769,695.78,1,0,7.7835,0.23253,7.2929,2.9745,0.16793,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.6725,0.471,0.615,0.818,0.0386,1.0837,0.62767,0.045577,0.071849,0.0027101,1,1,7.784,0.23361,10.362,3.0276,0.1677,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7038,0.471,0.58375,0.818,0.0386,1.1005,0.28516,0.045521,0.071692,698.64,1,0,7.7916,0.23152,7.292,2.9969,0.16732,0
1.115,0.072,1.018,1.109,-0.25338,0,7,0.456,6.7038,0.471,0.615,0.818,0.0386,1.0973,0.55285,0.045396,0.071663,701.5,1,0,7.8172,0.23165,9.1549,2.9994,0.16908,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.47162,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.04563,0.071802,703.81,1,0,7.7831,0.23252,7.2936,2.975,0.16797,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7194,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045624,0.071792,705.21,1,0,7.783,0.23252,7.2945,2.9741,0.16796,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7038,0.471,0.63062,0.818,0.0386,1.0793,0.60164,0.045631,0.071921,701.52,1,0,7.7796,0.23356,9.9161,3.0144,0.16803,0
1.115,0.072,1.018,1.109,-0.28463,0,7,0.456,6.7038,0.471,0.615,0.818,0.0386,1.0661,0.28577,0.045779,0.071985,696.44,1,0,7.7501,0.22896,7.2987,3.0123,0.16666,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045616,0.07178,698.05,1,0,7.7834,0.23253,7.2931,2.9728,0.16794,0
1.115,0.072,1.018,1.109,-0.23775,0,7,0.44037,6.7038,0.471,0.615,0.818,0.0386,1.1139,0.48379,0.045153,0.071467,692.19,1,0,7.8514,0.22571,8.0141,2.9537,0.17044,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.47162,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.04563,0.071802,0.0029529,1,1,7.7831,0.23252,7.2936,2.975,0.16797,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.735,0.471,0.615,0.818,0.0386,1.071,0.28538,0.045618,0.071781,699.43,1,0,7.7829,0.23253,7.2954,2.9743,0.16796,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.7038,0.471,0.64625,0.818,0.0386,1.073,0.57761,0.045675,0.07198,700.2,1,0,7.7759,0.23351,9.5048,3.0161,0.16833,0
1.115,0.072,1.018,1.109,-0.30025,0,7,0.44037,6.7038,0.471,0.615,0.818,0.0386,1.0527,0.34519,0.045895,0.072,693.17,1,0,7.7175,0.22656,7.3059,3.0438,0.16538,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.40912,6.7038,0.471,0.615,0.818,0.0386,1.0836,0.62199,0.045561,0.071818,704.82,1,0,7.784,0.23362,10.266,3.0276,0.16768,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.6725,0.471,0.615,0.818,0.0386,1.0837,0.62658,0.045571,0.071838,702.13,1,0,7.7841,0.23361,10.344,3.0293,0.16769,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.7038,0.471,0.58375,0.818,0.0386,1.1005,0.28516,0.045514,0.071681,702.02,1,0,7.7917,0.23149,7.2916,2.997,0.16731,0
1.115,0.072,1.018,1.109,-0.25338,0,7,0.44037,6.7038,0.471,0.615,0.818,0.0386,1.0973,0.55182,0.045388,0.071652,698.96,1,0,7.8173,0.23165,9.1375,2.9994,0.16906,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.456,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045623,0.071791,0.0028746,1,1,7.7833,0.23252,7.2933,2.9741,0.16795,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.7194,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045617,0.071781,700.81,1,0,7.7832,0.23253,7.2942,2.9728,0.16795,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.7038,0.471,0.63062,0.818,0.0386,1.0793,0.60052,0.045626,0.07191,701.36,1,0,7.7797,0.23356,9.8975,3.0123,0.16802,0
1.115,0.072,1.018,1.109,-0.28463,0,7,0.44037,6.7038,0.471,0.615,0.818,0.0386,1.0661,0.28577,0.045774,0.071975,700.01,1,0,7.7502,0.22896,7.2983,3.0123,0.16665,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.42475,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045609,0.071769,0.0029842,1,1,7.7835,0.23253,7.2929,2.9745,0.16793,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.6881,0.471,0.615,0.818,0.0386,1.0836,0.62544,0.045572,0.071839,699.41,1,0,7.7839,0.23361,10.324,3.0276,0.16769,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.7038,0.471,0.59937,0.818,0.0386,1.0898,0.28527,0.045565,0.071731,706.52,1,0,7.7875,0.23146,7.2924,2.9799,0.16763,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.7038,0.471,0.615,0.818,0.022975,1.3511,0.79451,0.043145,0.070572,619.85,1,0,7.9368,0.3865,20.31,3.4395,0.19765,0
1.115,0.072,1.018,1.109,-0.26119,0,7,0.44037,6.7038,0.471,0.615,0.818,0.0386,1.0976,0.58737,0.045487,0.071746,704.03,1,0,7.8004,0.22935,9.714,3.0004,0.16838,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44819,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045619,0.071786,700.39,1,0,7.7833,0.23253,7.2932,2.9742,0.16795,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.7116,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045616,0.07178,699.07,1,0,7.7833,0.23253,7.2936,2.9728,0.16795,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44037,6.7038,0.471,0.62281,0.818,0.0386,1.0796,0.61225,0.045599,0.071875,698.59,1,0,7.7817,0.23359,10.098,3.0241,0.16786,0
1.115,0.072,1.018,1.109,-0.27681,0,7,0.44037,6.7038,0.471,0.615,0.818,0.0386,1.0657,0.28557,0.045702,0.071877,696.97,1,0,7.7668,0.23014,7.2978,2.9893,0.1673,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.43256,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045612,0.071775,698.3,1,0,7.7835,0.23253,7.293,2.9729,0.16794,0
1.115,0.072,1.018,1.109,-0.25338,0,7,0.43256,6.7038,0.471,0.615,0.818,0.0386,1.0974,0.55131,0.045384,0.071647,695.85,1,0,7.8174,0.23165,9.1288,2.9994,0.16906,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.44819,6.7038,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045619,0.071786,0.003265,1,1,7.7833,0.23253,7.2932,2.9742,0.16795,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.43256,6.7194,0.471,0.615,0.818,0.0386,1.0711,0.28538,0.045613,0.071775,709.62,1,0,7.7832,0.23253,7.2941,2.9744,0.16795,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.43256,6.7038,0.471,0.63062,0.818,0.0386,1.0793,0.59997,0.045623,0.071904,705.1,1,0,7.7798,0.23357,9.8882,3.0123,0.16801,0
1.115,0.072,1.018,1.109,-0.28463,0,7,0.43256,6.7038,0.471,0.615,0.818,0.0386,1.0661,0.28577,0.045772,0.071969,705.19,1,0,7.7503,0.22896,7.2981,3.0123,0.16665,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.41694,6.7038,0.471,0.615,0.818,0.0386,1.0836,0.62265,0.045564,0.071823,700.66,1,0,7.7839,0.23362,10.277,3.0276,0.16768,0
1.115,0.072,1.018,1.109,-0.269,0,7,0.43256,6.6881,0.471,0.615,0.818,0.0386,1.0836,0.62489,0.045569,0.071834,696.04,1,0,7.784,0.23361,10.315,3.0276,0.16769,0
